Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Tommaso D'Orazio,Südtirol,Serie-B,32,0,0,40,7,0.07,12,13,3,2134.5,1415.5
Tommaso D'Orazio,Südtirol,Serie-B,32,0,0,40,7,0.07,18,4,7,2253.0,1415.5
Tommaso D'Orazio,Südtirol,Serie-B,32,0,0,40,7,0.07,18,13,3,2134.5,1415.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,2,0.0,12,4,7,2223.5,1687.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,2,0.0,12,13,3,2105.0,1687.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,2,0.0,18,4,7,2223.5,1687.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,2,0.0,18,13,3,2105.0,1687.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,7,0.07,12,4,7,2223.5,849.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,7,0.07,12,13,3,2105.0,849.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,7,0.07,18,4,7,2223.5,849.5
Tommaso D'Orazio,Cosenza,Serie-B,32,2,0,44,7,0.07,18,13,3,2105.0,849.5
Tommaso Milanese,Venezia,Serie-B,20,1,0,32,3,0.08,17,8,6,2126.0,1248.5
Tommaso Silvestri,Modena,Serie-B,30,0,0,46,2,0.0,13,3,1,2715.0,2253.5
Tommy Maistrello,Cittadella,Serie-B,29,4,0,14,6,0.22,14,3,7,2637.5,443.5
Tomás Esteves,Pisa,Serie-B,20,0,1,60,2,0.0,31,14,12,1039.0,2253.5
Valentin Mihaila,Parma,Serie-B,22,2,3,18,9,0.08,29,7,10,1387.5,748.0
Valerio Di Cesare,Bari,Serie-B,39,3,0,31,5,0.18,13,0,5,2898.5,582.0
Valerio Mantovani,Ternana,Serie-B,26,1,1,100,4,0.07,22,2,8,1629.0,1181.0
Valerio Mastrantonio,Cittadella,Serie-B,23,1,1,40,6,0.06,30,9,12,1279.0,1096.0
Valerio Verre,Palermo,Serie-B,28,2,2,71,6,0.08,35,15,14,719.5,878.0
Vasilios Zagaritis,Parma,Serie-B,21,0,0,32,0,0.0,12,8,8,2022.5,2638.5
Vincenzo Garofalo,Brescia,Serie-B,22,0,0,1,1,0.0,2,0,0,3985.5,2381.5
Vincenzo Millico,Cagliari,Serie-B,21,0,3,10,1,0.0,14,3,12,1781.5,2381.5
Vittorio Agostinelli,Cosenza,Serie-B,20,0,0,1,0,0.0,1,1,1,3657.5,2638.5
Vittorio Parigini,Como,Serie-B,26,0,1,43,3,0.0,48,28,25,841.0,2148.0
Walid Cheddira,Bari,Serie-B,24,17,5,47,33,0.16,90,12,38,595.0,123.0
Warren Bondo,US Reggina,Serie-B,18,0,0,2,0,0,0,0,0,3947.5,2638.5
Woyo Coulibaly,Parma,Serie-B,23,1,1,31,4,0.11,12,6,4,1852.5,1041.0
Yeferson Paz,Perugia,Serie-B,20,0,0,48,2,0.0,19,10,8,1855.0,2253.5
Yonatan Cohen,Pisa,Serie-B,26,0,0,1,0,0,0,0,0,3985.5,2638.5
Yordan Osorio,Parma,Serie-B,28,0,0,57,0,0.0,15,0,1,3053.0,2638.5
Zito,Cagliari,Serie-B,20,3,2,39,11,0.07,71,21,22,748.0,627.0
Ádám Nagy,Pisa,Serie-B,27,0,2,113,1,0.0,41,12,16,615.0,2381.5
Žan Majer,US Reggina,Serie-B,30,1,3,153,8,0.04,68,16,26,325.5,1039.5
Žan Žužek,Bari,Serie-B,25,0,0,11,0,0.0,3,0,1,3543.5,2638.5
Aaron Basenach,Kaiserslautern,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,0,0,0,0,0,1985.5,1329.5
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,0,0,0,24,24,1107.0,1329.5
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,0,0,45,0,0,1985.5,1329.5
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,0,0,45,24,24,1107.0,1329.5
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,8,0.12,0,0,0,1985.5,677.0
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,8,0.12,0,24,24,1107.0,677.0
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,8,0.12,45,0,0,1985.5,677.0
Aaron Opoku,Hamburger SV,Bundesliga2,23,0,0,0,8,0.12,45,24,24,1107.0,677.0
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,0,0,0,0,0,1286.0,1065.5
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,0,0,0,24,24,407.5,1065.5
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,0,0,45,0,0,1286.0,1065.5
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,0,0,45,24,24,407.5,1065.5
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,8,0.12,0,0,0,1286.0,413.0
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,8,0.12,0,24,24,407.5,413.0
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,8,0.12,45,0,0,1286.0,413.0
Aaron Opoku,Kaiserslautern,Bundesliga2,23,2,4,44,8,0.12,45,24,24,407.5,413.0
Aaron Seydel,Darmstadt 98,Bundesliga2,26,1,0,5,2,0.13,10,2,2,1609.5,636.0
Abu-Bekir El-Zein,Sandhausen,Bundesliga2,19,0,2,25,4,0.0,19,3,10,965.5,1057.5
Adam Bodzek,Düsseldorf,Bundesliga2,36,0,0,0,0,0,0,0,0,1985.5,1329.5
Adam Dźwigała,St. Pauli,Bundesliga2,26,1,1,55,3,0.08,17,7,4,908.5,680.5
Adrian Beck,Heidenheim,Bundesliga2,25,3,2,63,10,0.13,38,7,12,686.0,310.0
Afimico Pululu,Greuther Fürth,Bundesliga2,23,1,0,1,1,0.33,5,0,1,1852.0,593.0
Ahmed Kutucu,Sandhausen,Bundesliga2,22,2,1,19,6,0.09,17,4,6,1085.0,509.5
Aleksandar Ignjovski,Holstein Kiel,Bundesliga2,31,0,0,10,0,0.0,3,2,1,1605.0,1329.5
Aleksandr Vyacheslavovich Zhirov,Sandhausen,Bundesliga2,31,2,0,104,7,0.13,25,3,5,1086.0,413.5
Alexander Bittroff,Magdeburg,Bundesliga2,33,0,0,35,1,0.0,8,2,3,1378.0,1201.5
Alexander Brunst,Darmstadt 98,Bundesliga2,27,0,0,0,0,0,0,1,0,1892.0,1329.5
Alexander Esswein,Sandhausen,Bundesliga2,32,4,7,39,16,0.11,62,22,28,373.0,269.5
Alexander Mühling,Holstein Kiel,Bundesliga2,29,2,1,55,2,0.1,27,10,16,710.0,623.5
Amara Conde,Magdeburg,Bundesliga2,25,3,3,138,10,0.09,69,24,32,197.0,385.5
Anderson Lucoqui,Hansa Rostock,Bundesliga2,25,0,0,24,1,0.0,13,7,5,1232.0,1201.5
Andre Leipold,Darmstadt 98,Bundesliga2,20,0,0,0,0,0.0,0,0,0,1985.5,1329.5
Andreas Albers,Jahn R'burg,Bundesliga2,32,6,1,49,25,0.08,55,12,20,659.5,269.0
Andreas Geipl,Heidenheim,Bundesliga2,30,0,0,11,0,0.0,6,3,5,1412.0,1329.5
Andreas Linde,Greuther Fürth,Bundesliga2,29,0,0,0,0,0,3,1,2,1755.0,1329.5
Andreas Luthe,Kaiserslautern,Bundesliga2,35,0,0,0,0,0,3,0,0,1985.5,1329.5
Andreas Müller,Magdeburg,Bundesliga2,22,1,0,68,7,0.05,28,11,11,914.5,613.5
András Németh,Hamburger SV,Bundesliga2,19,2,0,3,3,0.4,5,0,1,1825.5,409.0
André Hoffmann,Düsseldorf,Bundesliga2,29,2,0,98,7,0.15,16,0,1,1414.5,381.5
Andrés Andrade Cedeño,Arminia,Bundesliga2,23,1,0,59,4,0.11,13,8,2,1153.5,593.0
Angelos Stavridis,Kaiserslautern,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Anssi Tapio Suhonen,Hamburger SV,Bundesliga2,21,0,0,0,2,0.0,0,0,0,1985.5,1136.5
Anthony Ujah,Braunschweig,Bundesliga2,31,10,5,46,23,0.16,45,12,28,434.0,114.5
Anton Donkor,Braunschweig,Bundesliga2,24,3,1,65,7,0.13,74,28,31,438.5,360.5
Antonio Foti,Hannover 96,Bundesliga2,18,1,1,9,2,0.14,4,2,1,1411.0,617.0
Ao Tanaka,Düsseldorf,Bundesliga2,23,1,1,107,6,0.05,55,15,22,478.0,634.0
Aremu Afeez,St. Pauli,Bundesliga2,22,0,0,41,2,0.0,14,5,3,1246.0,1136.5
Armindo Sieb,Greuther Fürth,Bundesliga2,19,4,1,26,27,0.06,40,10,12,871.5,319.5
Arne Sicker,Sandhausen,Bundesliga2,25,0,0,51,0,0.0,13,6,4,1148.0,1329.5
Asger Sørensen,Nürnberg,Bundesliga2,26,0,0,0,0,0.0,0,0,0,1985.5,1329.5
Avdo Spahić,Kaiserslautern,Bundesliga2,25,0,0,0,0,0,1,0,1,1898.5,1329.5
Aygün Yildirim,Jahn R'burg,Bundesliga2,27,1,0,14,6,0.04,26,5,9,1263.5,643.5
Bakery Jatta,Hamburger SV,Bundesliga2,24,4,2,66,11,0.15,63,37,35,314.5,231.0
Barış Atik,Magdeburg,Bundesliga2,27,8,4,132,26,0.11,161,47,73,94.0,197.0
Bashir Humphreys,Paderborn 07,Bundesliga2,19,0,1,46,0,0.0,11,2,3,1118.5,1329.5
Bashkim Renneke,Sandhausen,Bundesliga2,29,2,0,66,3,0.14,24,19,8,881.0,501.5
Bastian Oczipka,Arminia,Bundesliga2,33,1,2,90,1,0.13,70,31,40,262.5,701.0
Ben Zolinski,Kaiserslautern,Bundesliga2,30,0,0,16,1,0.0,12,9,5,1238.5,1201.5
Benedikt Gimber,Jahn R'burg,Bundesliga2,25,1,0,97,5,0.05,39,17,18,715.0,659.5
Benedikt Pichler,Holstein Kiel,Bundesliga2,25,3,2,15,7,0.1,23,6,9,937.0,417.0
Benedikt Saller,Jahn R'burg,Bundesliga2,29,0,3,81,3,0.0,43,22,20,362.0,1090.0
Benjamin Böckle,Düsseldorf,Bundesliga2,20,0,0,3,1,0.0,0,0,0,1912.5,1201.5
Benjamin Goller,Nürnberg,Bundesliga2,23,0,0,5,0,0,8,1,5,1563.5,1329.5
Benjamin Kanuric,Arminia,Bundesliga2,19,1,0,14,1,0.33,5,2,2,1529.5,593.0
Benno Dietze,Hansa Rostock,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Bent Andresen,Hamburger SV,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Betim Fazliji,St. Pauli,Bundesliga2,23,0,0,41,1,0.0,10,2,2,1393.5,1201.5
Blendi Idrizi,Jahn R'burg,Bundesliga2,24,0,1,30,2,0.0,18,5,3,1079.0,1136.5
Boris Tomiak,Kaiserslautern,Bundesliga2,23,3,2,116,5,0.17,28,10,8,586.5,352.5
Branimir Hrgota,Greuther Fürth,Bundesliga2,29,11,2,136,25,0.14,120,46,46,176.5,128.0
Braydon Manu,Darmstadt 98,Bundesliga2,25,7,7,40,16,0.13,61,19,27,394.0,197.5
Brian Behrendt,Braunschweig,Bundesliga2,30,0,0,41,3,0.0,11,3,5,1260.5,1090.0
Bright Arrey-Mbi,Hannover 96,Bundesliga2,19,0,0,26,1,0.0,4,0,0,1733.0,1201.5
Bryan Henning,Braunschweig,Bundesliga2,27,1,1,38,2,0.07,30,12,11,792.5,742.5
Bryan Lasme,Arminia,Bundesliga2,23,7,3,31,19,0.14,45,13,14,653.5,166.5
Bryang Kayo,Nürnberg,Bundesliga2,20,0,0,1,0,0,0,0,0,1939.0,1329.5
Budu Zivzivadze,Karlsruher,Bundesliga2,28,1,0,2,1,0.14,3,1,3,1656.5,682.0
Burak İnce,Arminia,Bundesliga2,18,0,0,2,0,0.0,3,2,2,1647.5,1329.5
Can Yılmaz Uzun,Nürnberg,Bundesliga2,16,0,0,8,1,0.0,8,3,4,1470.0,1201.5
Carl Klaus,Nürnberg,Bundesliga2,28,0,0,0,0,0,0,0,0,1985.5,1329.5
Carlo Boukhalfa,St. Pauli,Bundesliga2,23,0,0,6,0,0.0,3,0,0,1871.0,1329.5
Cebio Soukou,Sandhausen,Bundesliga2,29,1,2,13,2,0.17,12,1,6,1180.5,582.0
Cedric Teuchert,Hannover 96,Bundesliga2,25,14,3,32,22,0.26,38,11,13,686.5,43.0
Chima Okoroji,Sandhausen,Bundesliga2,25,0,4,37,4,0.0,51,10,33,510.5,1057.5
Choi Kyoung-rok,Karlsruher,Bundesliga2,27,0,0,0,1,0.0,0,0,0,1985.5,1201.5
Christian Gebauer,Arminia,Bundesliga2,28,1,1,38,1,0.25,21,15,8,800.0,605.0
Christian Kinsombi,Sandhausen,Bundesliga2,22,6,3,31,14,0.16,53,13,16,630.0,173.0
Christian Kühlwetter,Heidenheim,Bundesliga2,26,1,1,18,8,0.05,13,0,2,1423.0,593.5
Christian Mathenia,Nürnberg,Bundesliga2,30,0,0,1,0,0.0,2,1,0,1845.5,1329.5
Christian Viet,Jahn R'burg,Bundesliga2,23,0,1,52,2,0.0,26,7,10,816.5,1136.5
Christoph Daferner,Nürnberg,Bundesliga2,24,3,0,16,19,0.07,38,3,19,1216.0,364.5
Christoph Klarer,Düsseldorf,Bundesliga2,22,2,1,75,8,0.09,21,3,5,935.0,469.0
Christoph Kobald,Karlsruher,Bundesliga2,24,0,0,42,1,0.0,13,3,4,1281.0,1201.5
Christoph Zimmermann,Darmstadt 98,Bundesliga2,29,0,0,94,2,0.0,26,4,7,1030.5,1136.5
Christopher Schindler,Nürnberg,Bundesliga2,32,0,0,46,1,0.0,16,1,0,1547.5,1201.5
Clemens Riedel,Darmstadt 98,Bundesliga2,19,0,0,26,1,0.0,10,2,3,1419.5,1201.5
Colin Kleine-Bekel,Holstein Kiel,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Connor Krempicki,Magdeburg,Bundesliga2,27,1,2,76,6,0.05,52,18,21,440.0,634.0
Connor Metcalfe,St. Pauli,Bundesliga2,22,3,2,43,9,0.13,36,11,15,672.5,322.5
Cristiano Piccini,Magdeburg,Bundesliga2,29,4,1,57,5,0.23,14,8,5,857.0,283.0
Damian Michalski,Greuther Fürth,Bundesliga2,24,4,0,43,11,0.15,14,3,0,1479.0,231.0
Damian Roßbach,Hansa Rostock,Bundesliga2,29,1,0,95,3,0.08,26,14,8,847.0,680.5
Daniel Brosinski,Karlsruher,Bundesliga2,34,0,1,24,0,0.0,8,4,3,1144.0,1329.5
Daniel Bunk,Düsseldorf,Bundesliga2,18,0,0,0,0,0,0,0,0,1985.5,1329.5
Daniel Elfadli,Magdeburg,Bundesliga2,25,3,0,61,4,0.38,18,2,4,1250.5,325.0
Daniel Ginczek,Düsseldorf,Bundesliga2,31,4,4,17,10,0.13,27,3,12,906.0,273.5
Daniel Gordon,Karlsruher,Bundesliga2,37,0,0,19,1,0.0,5,0,1,1676.0,1201.5
Daniel Hanslik,Kaiserslautern,Bundesliga2,25,3,0,23,8,0.15,21,10,8,1148.5,308.5
Daniel Heber,Magdeburg,Bundesliga2,28,0,1,55,1,0.0,6,3,3,1044.0,1201.5
Daniel Heuer Fernandes,Hamburger SV,Bundesliga2,29,0,0,13,0,0,11,2,1,1589.0,1329.5
Danilo Wiebe,Braunschweig,Bundesliga2,28,2,2,33,4,0.29,13,3,5,998.0,381.5
Danny Blum,Nürnberg,Bundesliga2,31,0,0,1,0,0.0,0,0,0,1939.0,1329.5
Dario Vizinger,Jahn R'burg,Bundesliga2,24,0,0,4,2,0.0,8,0,5,1673.5,1136.5
Dario Đumić,Sandhausen,Bundesliga2,30,3,1,43,4,0.38,12,3,5,1041.0,325.0
David Kinsombi,Sandhausen,Bundesliga2,26,6,3,47,11,0.16,50,11,26,506.0,193.0
David Nemeth,St. Pauli,Bundesliga2,21,1,0,25,1,0.25,4,0,0,1742.0,605.0
David Otto,St. Pauli,Bundesliga2,23,2,0,22,4,0.12,19,6,7,1225.0,507.5
Dawid Kownacki,Düsseldorf,Bundesliga2,25,14,9,81,32,0.14,75,34,24,225.0,108.5
Dejan Stojanović,Jahn R'burg,Bundesliga2,29,0,0,0,0,0,2,0,0,1985.5,1329.5
Denis Thomalla,Heidenheim,Bundesliga2,29,8,5,77,19,0.2,54,10,26,391.5,108.0
Dennis Diekmeier,Sandhausen,Bundesliga2,32,0,0,23,0,0.0,6,13,5,1145.5,1329.5
Dennis Dressel,Hansa Rostock,Bundesliga2,23,2,2,96,9,0.05,57,10,25,448.5,506.5
Dennis Smarsch,St. Pauli,Bundesliga2,23,0,0,0,0,0,1,0,0,1985.5,1329.5
Dennis Srbeny,Paderborn 07,Bundesliga2,28,4,3,56,10,0.11,48,15,16,505.5,309.5
Derrick Köhn,Hannover 96,Bundesliga2,23,5,5,85,20,0.1,96,39,46,158.0,257.5
Devin Angleberger,Greuther Fürth,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Dickson Abiama,Greuther Fürth,Bundesliga2,23,3,1,28,10,0.11,34,11,13,830.0,346.0
Dominik Reimann,Magdeburg,Bundesliga2,25,0,1,10,0,0,13,6,3,1179.0,1329.5
Dominik Schad,Kaiserslautern,Bundesliga2,25,0,0,4,0,0.0,4,1,2,1672.0,1329.5
Dženis Burnić,Heidenheim,Bundesliga2,24,0,1,35,2,0.0,16,4,5,1033.0,1136.5
Ekin Celebi,Hannover 96,Bundesliga2,22,0,0,0,0,0,0,0,0,1985.5,1329.5
Eldin Dzogovic,Magdeburg,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Elias Saad,St. Pauli,Bundesliga2,22,2,1,7,2,0.22,22,1,3,1385.0,482.0
Elidon Qenaj,Heidenheim,Bundesliga2,19,0,0,0,0,0,0,0,0,1985.5,1329.5
Elija Krahn,Hamburger SV,Bundesliga2,18,0,0,5,0,0.0,2,1,0,1792.5,1329.5
Elione Fernandes Neto,Düsseldorf,Bundesliga2,16,0,0,19,3,0.0,13,6,5,1264.5,1090.0
Emir Karic,Darmstadt 98,Bundesliga2,25,2,0,92,3,0.17,63,31,19,654.0,466.5
Emmanuel Iyoha,Düsseldorf,Bundesliga2,24,4,2,44,13,0.11,65,22,27,463.0,285.0
Enrico Valentini,Nürnberg,Bundesliga2,33,2,2,63,8,0.13,31,17,12,563.0,393.5
Enrique Peña Zauner,Braunschweig,Bundesliga2,22,0,0,2,0,0,0,0,0,1924.0,1329.5
Enzo Leopold,Hannover 96,Bundesliga2,22,0,4,36,1,0.0,20,4,10,798.0,1201.5
Eric Smith,St. Pauli,Bundesliga2,25,2,1,112,4,0.14,43,15,18,501.0,469.0
Erik Durm,Kaiserslautern,Bundesliga2,30,0,1,73,3,0.0,49,21,17,545.5,1090.0
Erik Shuranov,Nürnberg,Bundesliga2,20,1,0,5,2,0.0,7,1,3,1618.5,941.5
Erik Wekesser,Nürnberg,Bundesliga2,25,0,0,42,4,0.0,50,11,30,853.5,1057.5
Erik Zenga,Sandhausen,Bundesliga2,29,0,1,68,0,0.0,29,11,8,744.0,1329.5
Etienne Amenyido,St. Pauli,Bundesliga2,24,1,0,21,4,0.06,35,5,9,1215.5,675.5
Fabian Holland,Darmstadt 98,Bundesliga2,32,1,3,173,3,0.06,78,52,43,115.0,708.0
Fabian Klos,Arminia,Bundesliga2,34,6,5,34,16,0.14,43,8,26,563.0,187.0
Fabian Kunze,Hannover 96,Bundesliga2,24,0,3,105,2,0.0,41,10,16,465.0,1136.5
Fabian Nürnberger,Nürnberg,Bundesliga2,23,1,2,92,6,0.04,47,18,22,402.0,643.5
Fabian Reese,Holstein Kiel,Bundesliga2,24,11,10,95,31,0.1,134,70,66,77.0,192.5
Fabian Schleusener,Karlsruher,Bundesliga2,30,13,5,48,30,0.16,76,14,28,403.5,90.5
Fabian Schnellhardt,Darmstadt 98,Bundesliga2,28,0,3,100,5,0.0,53,18,23,331.5,1029.0
Fabio Kaufmann,Braunschweig,Bundesliga2,29,3,0,45,14,0.08,74,28,30,711.0,370.5
Fabio Torsiello,Darmstadt 98,Bundesliga2,17,0,0,0,0,0.0,1,0,0,1985.5,1329.5
Felix Klaus,Düsseldorf,Bundesliga2,29,6,5,67,25,0.1,78,19,35,285.0,234.5
Felix Lohkemper,Nürnberg,Bundesliga2,27,3,1,17,7,0.12,21,3,8,1111.5,380.0
Felix Platte,Paderborn 07,Bundesliga2,26,7,3,27,17,0.16,38,4,18,783.5,151.0
Filip Benković,Braunschweig,Bundesliga2,25,0,0,27,1,0.0,9,0,0,1723.5,1201.5
Filip Bilbija,Hamburger SV,Bundesliga2,22,1,0,4,1,0.5,3,1,1,1722.0,588.0
Filip Stojilković,Darmstadt 98,Bundesliga2,22,3,0,10,8,0.12,21,6,9,1269.5,360.0
Fin Bartels,Holstein Kiel,Bundesliga2,35,5,0,55,11,0.2,31,16,11,889.0,175.5
Finn Porath,Holstein Kiel,Bundesliga2,25,2,0,92,9,0.09,47,15,9,829.5,451.0
Florent Muslija,Paderborn 07,Bundesliga2,24,10,6,139,33,0.06,112,51,49,63.0,257.5
Florian Ballas,Karlsruher,Bundesliga2,29,0,0,2,1,0.0,7,3,2,1606.5,1201.5
Florian Flick,Nürnberg,Bundesliga2,22,0,0,54,1,0.0,17,5,7,1101.5,1201.5
Florian Hübner,Nürnberg,Bundesliga2,31,1,0,35,4,0.11,7,2,4,1348.5,593.0
Florian Kastenmeier,Düsseldorf,Bundesliga2,25,0,0,6,0,0.0,14,4,3,1476.5,1329.5
Florian Krüger,Arminia,Bundesliga2,23,0,0,3,1,0.0,2,1,0,1819.0,1201.5
Florian Pick,Heidenheim,Bundesliga2,26,3,6,41,9,0.12,57,12,24,485.0,342.0
Francisco Montero,Hamburger SV,Bundesliga2,23,0,1,18,0,0,0,1,1,1379.5,1329.5
Franck Evina,Sandhausen,Bundesliga2,22,3,1,7,5,0.25,6,1,4,1355.5,310.5
Frank Ronstadt,Darmstadt 98,Bundesliga2,25,2,1,43,8,0.11,26,8,8,869.5,429.5
Frederic Ananou,Hansa Rostock,Bundesliga2,24,0,0,42,0,0.0,13,9,3,1174.5,1329.5
Frederik Jäkel,Arminia,Bundesliga2,21,1,1,58,5,0.06,10,0,5,1160.0,647.0
Gaël Ondoua,Hannover 96,Bundesliga2,26,0,0,2,0,0,0,0,0,1924.0,1329.5
George Bello,Arminia,Bundesliga2,20,0,0,28,4,0.0,30,11,17,1001.0,1057.5
Gian-Luca Itter,Greuther Fürth,Bundesliga2,23,0,1,76,0,0.0,37,10,18,635.5,1329.5
Gideon Jung,Greuther Fürth,Bundesliga2,27,0,1,24,3,0.0,8,3,4,1154.5,1090.0
Guilherme Ramos,Arminia,Bundesliga2,24,1,0,48,4,0.08,15,3,3,1277.5,648.0
Hamadi Al Ghaddioui,Sandhausen,Bundesliga2,31,0,0,7,0,0.0,6,2,2,1585.0,1329.5
Haralambos Makridis,Jahn R'burg,Bundesliga2,26,3,2,37,8,0.1,55,18,26,530.0,397.0
Haris Duljević,Hansa Rostock,Bundesliga2,28,0,1,45,4,0.0,37,17,20,630.0,1057.5
Hasan Kuruçay,Braunschweig,Bundesliga2,24,0,0,26,3,0.0,4,3,2,1415.5,1090.0
Hauke Wahl,Holstein Kiel,Bundesliga2,28,2,1,90,2,0.17,22,7,6,780.5,513.0
Hendrick Zuck,Kaiserslautern,Bundesliga2,32,0,3,113,4,0.0,62,39,27,198.5,1057.5
Hendrik Weydandt,Hannover 96,Bundesliga2,27,2,1,25,12,0.08,21,7,12,921.0,435.0
Herbert Bockhorn,Magdeburg,Bundesliga2,27,1,2,83,4,0.05,51,15,24,423.0,688.0
Hikmet Ciftci,Kaiserslautern,Bundesliga2,24,0,0,17,1,0.0,9,0,0,1777.0,1201.5
Håvard Nielsen,Hannover 96,Bundesliga2,29,8,3,92,30,0.14,69,19,24,329.5,135.5
Hólmbert Friðjónsson,Holstein Kiel,Bundesliga2,29,2,1,3,5,0.18,6,0,4,1500.0,397.0
Igor Matanovic,St. Pauli,Bundesliga2,19,0,1,7,7,0.0,16,1,6,1310.5,983.0
Immanuel Höhn,Sandhausen,Bundesliga2,30,0,0,31,0,0.0,3,1,1,1528.0,1329.5
Immanuel Pherai,Braunschweig,Bundesliga2,21,9,5,72,19,0.15,89,28,43,219.5,143.0
Ivan Lepinjica,Arminia,Bundesliga2,23,0,1,58,0,0.0,19,9,6,824.0,1329.5
Jackson Irvine,St. Pauli,Bundesliga2,29,8,2,164,14,0.17,79,27,17,331.5,147.0
Jacob Barrett Laursen,Arminia,Bundesliga2,27,0,0,2,0,0,2,0,1,1837.0,1329.5
Jakov Medić,St. Pauli,Bundesliga2,23,4,0,105,9,0.16,17,4,4,1069.5,243.5
Jakub Piotrowski,Düsseldorf,Bundesliga2,24,0,0,0,0,0.0,0,0,0,1985.5,1329.5
James Lawrence,Nürnberg,Bundesliga2,29,0,0,47,3,0.0,14,1,5,1314.0,1090.0
Jamie Lawrence,Magdeburg,Bundesliga2,19,0,1,50,2,0.0,10,1,5,1095.5,1136.5
Jan Elvedi,Jahn R'burg,Bundesliga2,25,1,0,53,3,0.07,9,2,2,1337.0,696.0
Jan Gyamerah,Nürnberg,Bundesliga2,27,1,0,78,3,0.07,44,14,20,762.0,696.0
Jan Luca Schuler,Magdeburg,Bundesliga2,23,1,0,4,2,0.09,11,1,6,1560.5,711.5
Jan Schöppner,Heidenheim,Bundesliga2,23,1,1,97,9,0.03,44,15,17,529.0,592.0
Jan-Hendrik Marx,Braunschweig,Bundesliga2,27,0,2,64,4,0.0,50,22,22,446.0,1057.5
Jan-Niklas Beste,Heidenheim,Bundesliga2,23,12,12,73,23,0.14,145,48,93,125.5,129.0
Janik Bachmann,Sandhausen,Bundesliga2,26,3,2,67,10,0.09,42,6,26,570.0,385.5
Jann-Fiete Arp,Holstein Kiel,Bundesliga2,22,1,2,19,7,0.04,49,12,26,660.5,623.0
Jannes Horn,Nürnberg,Bundesliga2,25,0,0,28,0,0.0,5,1,4,1420.0,1329.5
Jannes Wieckhoff,St. Pauli,Bundesliga2,21,0,0,3,0,0.0,1,0,0,1912.5,1329.5
Janni Serra,Arminia,Bundesliga2,24,7,0,33,17,0.16,38,8,19,1008.0,151.0
Jannik Dehm,Hannover 96,Bundesliga2,26,0,2,29,0,0.0,26,8,12,790.0,1329.5
Jannik Graf,Jahn R'burg,Bundesliga2,17,0,0,0,0,0,0,0,0,1985.5,1329.5
Jannik Huth,Paderborn 07,Bundesliga2,28,0,0,1,0,0,15,5,5,1460.0,1329.5
Jannik Müller,Darmstadt 98,Bundesliga2,28,2,0,82,3,0.18,22,7,4,1047.5,458.0
Jannis Heuer,Paderborn 07,Bundesliga2,23,3,1,72,6,0.2,21,2,8,943.0,309.5
Jannis Nikolaou,Braunschweig,Bundesliga2,29,1,2,141,6,0.06,73,16,23,355.0,621.5
Jasmin Fejzić,Braunschweig,Bundesliga2,36,0,0,0,0,0,5,0,1,1898.5,1329.5
Jason Ceka,Magdeburg,Bundesliga2,22,5,8,76,17,0.13,72,30,29,208.0,213.5
Jasper van der Werff,Paderborn 07,Bundesliga2,23,0,0,26,0,0,9,0,3,1559.0,1329.5
Jean Zimmer,Kaiserslautern,Bundesliga2,28,0,1,112,2,0.0,45,35,20,395.0,1136.5
Jean-Luc Dompé,Hamburger SV,Bundesliga2,26,3,10,47,13,0.1,73,33,39,253.0,342.0
